2009.09.01,00:00,1.62864,1.63754,1.61129,1.61570,79410
2009.09.02,00:00,1.61578,1.62991,1.61137,1.62716,72185
2009.09.03,00:00,1.62715,1.64130,1.62358,1.63182,67608
2009.09.04,00:00,1.63177,1.64099,1.62859,1.63906,59440
2009.09.07,00:00,1.63904,1.64440,1.63260,1.63478,35375
2009.09.08,00:00,1.63474,1.65873,1.63220,1.64860,63750
2009.09.09,00:00,1.64857,1.65918,1.64550,1.65449,60681
2009.09.10,00:00,1.65460,1.66864,1.64801,1.66501,65564
2009.09.11,00:00,1.66497,1.67415,1.66437,1.66548,65783
2009.09.14,00:00,1.66775,1.66876,1.65213,1.65816,62372
2009.09.15,00:00,1.65813,1.66607,1.64023,1.64871,68176
2009.09.16,00:00,1.64870,1.65345,1.64319,1.64924,75359
2009.09.17,00:00,1.64923,1.65682,1.64253,1.64511,66555
2009.09.18,00:00,1.64512,1.64533,1.62304,1.62694,69336
2009.09.21,00:00,1.62230,1.62635,1.61338,1.62160,62592
2009.09.22,00:00,1.62181,1.63944,1.62013,1.63572,65331
2009.09.23,00:00,1.63590,1.64673,1.63286,1.63400,75097
2009.09.24,00:00,1.63405,1.63865,1.60236,1.60597,82134
2009.09.25,00:00,1.60612,1.60648,1.59154,1.59486,80874
2009.09.28,00:00,1.59646,1.59775,1.57695,1.58834,72212
2009.09.29,00:00,1.58837,1.59887,1.58234,1.59605,77805
2009.09.30,00:00,1.59613,1.61257,1.59445,1.59809,78277
2009.10.01,00:00,1.59812,1.60243,1.59238,1.59541,73767
2009.10.02,00:00,1.59540,1.59565,1.58039,1.59459,76382
2009.10.05,00:00,1.59422,1.60241,1.59022,1.59339,61358
2009.10.06,00:00,1.59340,1.60477,1.58761,1.59203,64494
2009.10.07,00:00,1.59205,1.59710,1.58583,1.59676,66793
2009.10.08,00:00,1.59680,1.61200,1.59487,1.60699,70503
2009.10.09,00:00,1.60707,1.60769,1.58252,1.58434,62238
2009.10.12,00:00,1.58361,1.58818,1.57280,1.57977,36534
2009.10.13,00:00,1.57971,1.59284,1.57070,1.59229,49796
2009.10.14,00:00,1.59234,1.60250,1.59020,1.59806,47802
2009.10.15,00:00,1.59811,1.62992,1.59711,1.62686,49938
2009.10.16,00:00,1.62683,1.63986,1.62516,1.63535,48756
2009.10.19,00:00,1.62830,1.64235,1.62406,1.64199,41966
2009.10.20,00:00,1.64214,1.64892,1.63280,1.63805,45696
2009.10.21,00:00,1.63809,1.66365,1.63472,1.66065,47713
2009.10.22,00:00,1.66100,1.66378,1.64870,1.66261,46881
2009.10.23,00:00,1.66279,1.66930,1.62991,1.63046,51675
2009.10.26,00:00,1.63007,1.63951,1.62506,1.63149,43546
2009.10.27,00:00,1.63155,1.64386,1.62845,1.63719,50612
2009.10.28,00:00,1.63719,1.64662,1.62859,1.63817,49099
2009.10.29,00:00,1.63816,1.66040,1.63378,1.65596,46903
2009.10.30,00:00,1.65593,1.65782,1.64085,1.64523,49896
2009.11.02,00:00,1.64046,1.64775,1.63291,1.64075,51893
2009.11.03,00:00,1.64082,1.64545,1.62610,1.64371,50635
2009.11.04,00:00,1.64359,1.65969,1.64000,1.65520,46980
2009.11.05,00:00,1.65523,1.66359,1.64661,1.65813,46373
2009.11.06,00:00,1.65793,1.66353,1.65172,1.66100,39704
2009.11.09,00:00,1.66587,1.68432,1.66171,1.67575,38962
2009.11.10,00:00,1.67566,1.67875,1.66010,1.67427,47464
2009.11.11,00:00,1.67436,1.67981,1.65355,1.65731,44253
2009.11.12,00:00,1.65717,1.66257,1.65150,1.65755,48412
2009.11.13,00:00,1.65772,1.67065,1.65715,1.66651,37607
2009.11.16,00:00,1.66993,1.68774,1.66690,1.68173,38671
2009.11.17,00:00,1.68184,1.68726,1.67548,1.68117,42675
2009.11.18,00:00,1.68105,1.68452,1.67142,1.67451,39165
2009.11.19,00:00,1.67462,1.67515,1.66058,1.66655,40696
2009.11.20,00:00,1.66658,1.66746,1.64599,1.65009,42834
2009.11.23,00:00,1.64995,1.66471,1.64717,1.66040,33994
2009.11.24,00:00,1.66037,1.66172,1.64967,1.65881,43323
2009.11.25,00:00,1.65875,1.67456,1.65748,1.67042,43705
2009.11.26,00:00,1.67057,1.67256,1.64668,1.65304,39194
2009.11.27,00:00,1.65309,1.65312,1.62705,1.64985,51747
2009.11.30,00:00,1.65049,1.65925,1.63801,1.64394,51537
2009.12.01,00:00,1.64391,1.66463,1.63912,1.66091,43121
2009.12.02,00:00,1.66064,1.66948,1.65498,1.66271,40384
2009.12.03,00:00,1.66275,1.67213,1.65296,1.65391,38591
2009.12.04,00:00,1.65387,1.66755,1.64217,1.64746,41833
2009.12.07,00:00,1.64247,1.65149,1.63131,1.64442,44176
2009.12.08,00:00,1.64445,1.64753,1.62558,1.62848,49989
2009.12.09,00:00,1.62855,1.63756,1.61672,1.62591,52696
2009.12.10,00:00,1.62597,1.63463,1.62144,1.62773,46334
2009.12.11,00:00,1.62766,1.63379,1.61959,1.62594,41062
2009.12.14,00:00,1.62486,1.63245,1.61895,1.63097,40182
2009.12.15,00:00,1.63103,1.63189,1.62050,1.62663,40114
2009.12.16,00:00,1.62655,1.64104,1.62313,1.63322,43060
2009.12.17,00:00,1.63358,1.63410,1.60788,1.61523,49661
2009.12.18,00:00,1.61534,1.62491,1.60516,1.61577,46342
2009.12.21,00:00,1.61156,1.61638,1.60295,1.60384,35145
2009.12.22,00:00,1.60391,1.60997,1.59208,1.59645,39894
2009.12.23,00:00,1.59631,1.59929,1.59232,1.59556,30879
2009.12.24,00:00,1.59552,1.60218,1.59275,1.59485,16322
2009.12.28,00:00,1.59878,1.60140,1.59318,1.59996,14811
2009.12.29,00:00,1.59994,1.60672,1.58662,1.59014,24842
2009.12.30,00:00,1.59011,1.60940,1.58318,1.60761,23887
2009.12.31,00:00,1.60763,1.62345,1.60484,1.61435,20084
2010.01.04,00:00,1.61101,1.62411,1.60570,1.60838,45230
2010.01.05,00:00,1.60850,1.61533,1.59648,1.59902,48979
2010.01.06,00:00,1.59905,1.60634,1.59367,1.60167,47609
2010.01.07,00:00,1.60158,1.60582,1.58959,1.59305,41972
2010.01.08,00:00,1.59314,1.61109,1.59146,1.60211,43391
2010.01.11,00:00,1.60665,1.61934,1.60442,1.61123,43123
2010.01.12,00:00,1.61132,1.61938,1.60616,1.61628,46571
2010.01.13,00:00,1.61622,1.63063,1.61355,1.62789,44897
2010.01.14,00:00,1.62784,1.63469,1.62493,1.63330,42623
2010.01.15,00:00,1.63333,1.63550,1.62101,1.62623,51420
2010.01.18,00:00,1.62580,1.63780,1.62493,1.63409,35183
2010.01.19,00:00,1.63414,1.64569,1.63117,1.63600,47681
2010.01.20,00:00,1.63605,1.63706,1.62437,1.62900,54809
2010.01.21,00:00,1.62895,1.63104,1.61248,1.61943,55041
2010.01.22,00:00,1.61949,1.62841,1.60767,1.61109,52586
2010.01.25,00:00,1.61022,1.62596,1.60889,1.62418,41225
2010.01.26,00:00,1.62422,1.62672,1.60927,1.61420,47811
2010.01.27,00:00,1.61415,1.62441,1.61068,1.61675,52966
2010.01.28,00:00,1.61681,1.62757,1.61118,1.61361,52098
2010.01.29,00:00,1.61367,1.61789,1.59772,1.59787,51478
2010.02.01,00:00,1.59442,1.59781,1.58499,1.59563,47680
2010.02.02,00:00,1.59561,1.59948,1.59023,1.59721,43948
2010.02.03,00:00,1.59732,1.60697,1.58759,1.58916,43822
2010.02.04,00:00,1.58919,1.59173,1.57300,1.57532,51911
2010.02.05,00:00,1.57534,1.57751,1.55577,1.56387,62847
2010.02.08,00:00,1.55890,1.56599,1.55340,1.55834,46615
2010.02.09,00:00,1.55837,1.57484,1.55607,1.57174,54441
2010.02.10,00:00,1.57180,1.57646,1.55708,1.55944,54683
2010.02.11,00:00,1.55948,1.57161,1.55591,1.57032,52667
2010.02.12,00:00,1.57041,1.57409,1.55800,1.56991,49826
2010.02.15,00:00,1.56806,1.57204,1.56119,1.56566,25431
2010.02.16,00:00,1.56570,1.57941,1.56271,1.57898,37218
2010.02.17,00:00,1.57908,1.58151,1.56657,1.56704,40587
2010.02.18,00:00,1.56721,1.56869,1.55154,1.55286,47163
2010.02.19,00:00,1.55291,1.55366,1.53452,1.54742,50963
2010.02.22,00:00,1.54761,1.55209,1.54308,1.54804,39975
2010.02.23,00:00,1.54814,1.55749,1.53933,1.54221,55238
2010.02.24,00:00,1.54201,1.54759,1.53854,1.54073,47116
2010.02.25,00:00,1.54083,1.54202,1.51889,1.52635,50656
2010.02.26,00:00,1.52631,1.53180,1.51519,1.52375,54615
2010.03.01,00:00,1.51539,1.52027,1.47811,1.49893,61513
2010.03.02,00:00,1.49884,1.49987,1.48539,1.49710,58848
2010.03.03,00:00,1.49720,1.51306,1.49579,1.50971,50979
2010.03.04,00:00,1.50976,1.51358,1.50057,1.50307,49987
2010.03.05,00:00,1.50314,1.51658,1.49919,1.51372,39535
2010.03.08,00:00,1.51304,1.51954,1.50306,1.50648,43387
2010.03.09,00:00,1.50661,1.50672,1.49351,1.49955,46239
2010.03.10,00:00,1.49950,1.50155,1.48724,1.49761,44663
2010.03.11,00:00,1.49777,1.50665,1.49458,1.50602,40499
2010.03.12,00:00,1.50604,1.52170,1.50259,1.52025,44177
2010.03.15,00:00,1.51703,1.52069,1.50184,1.50510,42526
2010.03.16,00:00,1.50511,1.52588,1.49764,1.52496,46996
2010.03.17,00:00,1.52493,1.53817,1.52083,1.53161,46276
2010.03.18,00:00,1.53158,1.53278,1.52161,1.52444,42497
2010.03.19,00:00,1.52444,1.52553,1.49882,1.50106,41474
2010.03.22,00:00,1.49986,1.51080,1.49314,1.51075,45390
2010.03.23,00:00,1.51073,1.51116,1.49720,1.50339,48802
2010.03.24,00:00,1.50344,1.50391,1.48543,1.48780,47556
2010.03.25,00:00,1.48784,1.50047,1.47977,1.48184,51063
2010.03.26,00:00,1.48175,1.49238,1.48062,1.48946,45055
2010.03.29,00:00,1.49189,1.50186,1.48916,1.49863,39221
2010.03.30,00:00,1.49865,1.51264,1.49737,1.50680,42852
2010.03.31,00:00,1.50677,1.52030,1.50427,1.51813,47734
2010.04.01,00:00,1.51821,1.52983,1.51692,1.52901,44085
2010.04.02,00:00,1.52895,1.52959,1.51809,1.52046,13040
2010.04.05,00:00,1.52814,1.53190,1.52227,1.52950,19943
2010.04.06,00:00,1.52952,1.53056,1.51287,1.52654,39166
2010.04.07,00:00,1.52649,1.52861,1.51378,1.52401,43251
